id	colliderName	type,[int]	info	question	cur_opt_id,[int]	check_task	answer_r	answer_w	opt0	obj0	opt1	obj1	opt2	obj2	opt3	obj3	opt4	obj4	opt5	obj5	opt6	obj6	opt7	obj7
3034	FacT_laowang	1		接下来又是熟悉的问答环节了，准备好了我们就开始吧。输送机-8形式为        输送机？	0	FALSE	回答正确	回答错误！	塑胶平带		刮板塑胶带		螺旋	1_1_1	刮板链带									
3035	FacT_laowang	1		输送机-8长约        m?	0	FALSE	回答正确	回答错误！	6		7		8		9	1_1_1								
3036	FacT_laowang	1		输送机-8壳底距车间地坪        m?	0	FALSE	回答正确	回答错误！	2.6	1_1_1	2.7		2.8		2.9									
3037	FacT_laowang	1		输送机-8每小时输送番茄残渣        t?	0	FALSE	回答正确	回答错误！	0.89		0.90	1_1_1	0.93		2.17									
3038	FacT_laowang	1		输送机-8每小时输送番石榴残渣        t?	0	FALSE	回答正确	回答错误！	0.89		0.90		0.93	1_1_1	2.17									
3039	FacT_laowang	1		输送机-8每小时输送芒果残渣        t?	0	FALSE	回答正确	回答错误！	0.89		0.90		0.93		2.17	1_1_1								
3040	FacT_laowang	1		输送机-8的功率是        kW?	0	FALSE	回答正确	回答错误！	1.1		1.2		1.3		1.5	1_1_1								
3041	FacT_laowang	0			0	FALSE			恭喜你，实习生，又一次通过了我的测试，不知道你感觉如何？接下来接触的机器和设备的学习内容会更简单一些，相信你一定会顺利通过接下来的测试的！		"接下来需要接触到的是预热打浆段的贮浆罐，贮浆罐顾名思义是用来暂时贮存打浆机处理得到的稀浆汁的，是一个只起贮藏功能的设备,所以不涉及功率和性能方面的参数，你只需要好好记住它的规格参数就好啦~"		准备好了就快去看看吧。											
3042	FacT_laowang	1		先来一道简单的题试试手吧！贮浆罐为        罐？	0	FALSE	回答正确	回答错误！	立式圆		立式方		卧式圆	1_1_1	卧式方									
3043	FacT_laowang	1		难度要提升喽，贮浆罐直径为        m？	0	FALSE	回答正确	回答错误！	1.0		1.1		1.2		1.3	1_1_1								
3044	FacT_laowang	1		贮浆罐圆筒长        m？	0	FALSE	回答正确	回答错误！	2.1		2.2		2.3		2.4	1_1_1								
3045	FacT_laowang	1		贮浆罐容积为        m3？	0	FALSE	回答正确	回答错误！	2.8		2.9	1_1_1	2.6		2.7									
3046	FacT_laowang	1		贮浆罐底部有        个出浆管口？	0	FALSE	回答正确	回答错误！	1		3		2	1_1_1	4									
3047	FacT_laowang	1		贮浆罐圆筒端部为        形？	0	FALSE	回答正确	回答错误！	深碟		椭圆		浅碟		锥	1_1_1								
3048	FacT_laowang	0			0	FALSE			实习生，上一阶段的测试应该很轻松就通过了吧，接下来你需要了解的机器是离心泵-4。		离心泵应该也是一个你不陌生的机器，毕竟你在之前的处理间已经接触过其他离心泵了。与离心泵有关的需要学习的信息较少，所以之后问答环节的问题也会比较少。但是千万不能因此而掉以轻心，学习过程中依然要保持专注和细心哦~		好了，我就唠叨这么多，快去离心泵那里看看吧											
3049	FacT_laowang	1		话不多说我们直接开始，离心泵-4吸料口接贮浆罐          部？	0	FALSE	回答正确	回答错误！	顶中		底中		底端	1_1_1	顶端									
3050	FacT_laowang	1		离心泵-4将番茄稀浆汁送到浓缩器          ?	0	FALSE	回答正确	回答错误！	一效上部		一效下部		二效上部		二效下部	1_1_1								
3051	FacT_laowang	1		离心泵-4输送番茄稀浆汁的流量为          t／h?	0	FALSE	回答正确	回答错误！	14.18	1_1_1	12.33		9.9		14.81									
3052	FacT_laowang	0			0	FALSE			在预热打浆段需要你学习的机器只剩最后一台——螺杆泵-2了，之前你的表现都非常不错，相信这次你也不会让我失望的。		你需要留意螺杆泵-2的位置、功能以及它的输送量，这次的问题难度不大，放心大胆地去吧！													
3053	FacT_laowang	1		这是在这个处理间对你最后的考察了，希望你能顺利通过！螺杆泵-2吸料口接贮浆罐         部？	0	FALSE	回答正确	回答错误！	顶中		底中	1_1_1	底端		顶端									
3054	FacT_laowang	1		螺杆泵-2将番石榴稀浆汁送到浓缩器         ？	0	FALSE	回答正确	回答错误！	一效上部		一效下部		二效下部	1_1_1	二效上部									
3055	FacT_laowang	1		螺杆泵-2将芒果稀浆汁送到浓缩器         ？	0	FALSE	回答正确	回答错误！	一效上部		一效下部		二效上部		二效下部	1_1_1								
3056	FacT_laowang	1		螺杆泵-2输送番石榴稀浆的流量为        t／h？	0	FALSE	回答正确	回答错误！	12.33	1_1_1	14.18		9.9		14.81									
3057	FacT_laowang	1		螺杆泵-2输送芒果稀浆的流量为        t／h？	0	FALSE	回答正确	回答错误！	12.33		9.9	1_1_1	14.18		14.81									
3058	FacT_laowang	0			0	FALSE			恭喜你实习生，你已经完成了所有预热打浆段的学习内容，快前往下一个处理间迎接新的挑战吧~															
4000	FacT_laowang	0			0	FALSE			浓缩段将来自预热打浆段的稀浆液浓缩成酱体。		浓缩段由蒸发器、冷凝器、真空泵、凉水塔、转子泵-1? 离心泵-7? 离心泵-8?离心泵-9构成。													
4001	FacT_laowang	0			0	FALSE			新人你好，我是浓缩段处理间的负责人小樱，以后就由我来带你了解浓缩段的相关知识~		浓缩段是本浓缩果蔬汁生产线工艺的第四个处理段，浓缩段涉及到的机器较多，所以本处理段需要学习的内容也会比较多，给你提前打个预防针。不过你也不用太担心，我会耐心地指导你学习，只要你保持积极的学习态度，保证可以让你顺利过关~		在进入处理间前你应该已经在门口查看过浓缩处理段的部分信息了，那就让先来考考你的掌握情况吧。											
4002	FacT_laowang	1		浓缩段共配置           台离心泵？	0	FALSE	回答正确	回答错误！	6	1_1_1	5		4		7									
4003	FacT_laowang	1		浓缩段共配置           台转子泵？	0	FALSE	回答正确	回答错误！	2		1	1_1_1	3		4									
4004	FacT_laowang	1		浓缩段共配置           台真空泵？	0	FALSE	回答正确	回答错误！	2		3		1	1_1_1	4									
4005	FacT_laowang	0			0	FALSE			实习生，你已经对浓缩段的概况有一个初步了解了。和在其他处理间的学习流程差不多，接下来你需要去逐个了解浓缩段的各个机器。查看各个机器信息的方法你应该已经烂熟于心了，我就不再赘述了。浓缩段需要了解的机器比较多，希望你可以在学习过程中保持耐心和专注~		"接下来你需要了解的第一个机器是蒸发器，蒸发器为双效逆流强制循环真空蒸发器，主要由一效加热器、一效汽液分离室、离心泵-5?  二效加热器、二效汽液分离室、离心泵-6  、一效上循环管、一效下循环管、二效（倾斜）循环管、二次蒸汽管 ,及机架组成。"		不知道我刚才说的关于蒸发器的知识你有没有听进去，不如现在就检验你一下~											
4006	FacT_laowang	1		本生产线蒸发器特点不包括           ？	0	FALSE	回答正确	回答错误！	双效		并流	1_1_1	真空		逆流 									
4007	FacT_laowang	1		本生产线蒸发器特点不包括           ？	0	FALSE	回答正确	回答错误！	双效		强制循环		内循环	1_1_1	真空									
4008	FacT_laowang	1		本生产线蒸发器特点不包括           ？	0	FALSE	回答正确	回答错误！	双效		强制循环		真空		第二效强制循环	1_1_1								
4009	FacT_laowang	1		倾斜安装的蒸发器部件是         ？	0	FALSE	回答正确	回答错误！	一效加热器		二效加热器	1_1_1	一效汽液分离室		二效汽液分离室									
4010	FacT_laowang	0			0	FALSE			刚才的提问只是热热身，之后会有更多的考验等着你哦~		就像我之前提到的，蒸发器由很多部分组成，接下来需要你逐个了解它们。		首先你需要了解的是机架，你需要留意机架的规格和它承载的机器设备。		准备好了就快去看看吧~									
4011	FacT_laowang	1		蒸发器机架二层台面高       m？	0	FALSE			3.3		3.5	1_1_1	3.4		3.6									
4012	FacT_laowang	1		蒸发器机架三层台面高       m？	0	FALSE	回答正确	回答错误！	6.3		6.4		6.5	1_1_1	6.6									
4013	FacT_laowang	1		蒸发器机架二三层不承载       ？	0	FALSE	回答正确	回答错误！	一效加热器		二效加热器		分离室塔		离心泵-5	1_1_1								
4014	FacT_laowang	1		蒸发器机架二三层不承载       ？	0	FALSE	回答正确	回答错误！	离心泵-7	1_1_1	一效加热器		二效加热器		离心泵-6									
4015	FacT_laowang	0			0	FALSE			看来机架的内容你学习的不错，接下来你需要了解的设备是蒸汽管。本处理段包含两个蒸汽管，分别是一效二次蒸汽管和二效二次蒸汽管。他们所连接的设备不同，学习过程中注意区分它们的区别。		你首先去了解一下一效二次蒸汽管的相关信息，包括它的规格、连接设备以及阀的用途。回来时我会考察你相关知识。													
4016	FacT_laowang	1		准备好了我们就废话不多说，直接开始。一效二次蒸汽管直径为       mm？	0	FALSE	回答正确	回答错误！	600		550		500	1_1_1	450									
4017	FacT_laowang	1		由一效汽液分离室引的一效二次蒸汽管中心距地面       m?	0	FALSE	回答正确	回答错误！	5		5.4		5.6		6.1	1_1_1								
4018	FacT_laowang	1		一效二次蒸汽管至       ?	0	FALSE	回答正确	回答错误！	二效加热室和二效二次蒸汽管	1_1_1	二效加热室		二效二次蒸汽管		一效加热室									
4019	FacT_laowang	1		一效二次蒸汽管的阀用于控制      ?	0	FALSE	回答正确	回答错误！	二效蒸发温度		一效真空度	1_1_1	一效加热温度		冷凝器效率									
4020	FacT_laowang	1		一效二次蒸汽管的阀用于控制      ?	0	FALSE	回答正确	回答错误！	二效蒸发温度		一效加热温度		二效加热温度	1_1_1	冷凝器效率									
4021	FacT_laowang	0			0	FALSE			你已经掌握了一效二次蒸汽管的相关信息，接下来你需要去学习二效二次蒸汽管。需要学习的内容和一效二次蒸汽管差不多，相信你已经心里有数了~															
4022	FacT_laowang	1		二效二次蒸汽管直径为          mm？	0	FALSE	回答正确	回答错误！	600		650		700		750									
4023	FacT_laowang	1		二效二次蒸汽管最高处距地坪          m？	0	FALSE	回答正确	回答错误！	9		10	1_1_1	11		11.5	1_1_1								
4024	FacT_laowang	1		二效二次蒸汽管至           ？	0	FALSE	回答正确	回答错误！	主冷凝器	1_1_1	二效加热器		一效加热器		冷凝水收集罐									
4025	FacT_laowang	1		二效二次蒸汽管从          引出?	0	FALSE	回答正确	回答错误！	一效汽液分离室		二效汽液分离室顶	1_1_1	二效汽液分离室侧面		二效汽液分离室下方									
4026	FacT_laowang	1		二效二次蒸汽管        ？	0	FALSE	回答正确	回答错误！	从一效汽液分离室引出		从二效汽液分离室侧面引出		无控制阀	1_1_1	从二效汽液分离室下方引出									
4027	FacT_laowang	0			0	FALSE			蒸汽管的相关知识你已经掌握得差不多了，可以去学习下一个机器了。下一个需要学习的机器是加热器，和蒸汽管一样，加热器也分为一效加热器和二效加热器。		你首先需要学习的是一效加热器。加热器需要学习的内容比较多，所以我会分几次考察你。		你先去看看一效加热器的规格参数，以及它工作时其中的料液循环途径。我会首先考察你这方面的知识哦~											
4028	FacT_laowang	1		一效加热器直径为         cm？	0	FALSE	回答正确	回答错误！	66		68	1_1_1	70		72									
4029	FacT_laowang	1		一效加热器          ？	0	FALSE	回答正确	回答错误！	蒸汽与物料逆流		用二次蒸汽加热		蒸汽进口在下部		蒸汽与物料顺流	1_1_1								
4030	FacT_laowang	1		一效加热器         ？	0	FALSE	回答正确	回答错误！	用生蒸汽加热	1_1_1	蒸汽与料液逆流		用二次蒸汽加热		蒸汽进口在下部									
4031	FacT_laowang	1		一效加热器         ？	0	FALSE	回答正确	回答错误！	蒸汽与料液逆流		蒸汽进品在上部	1_1_1	用二次蒸汽加热		蒸汽进口在下部									
4032	FacT_laowang	1		一效加热器         ？	0	FALSE	回答正确	回答错误！	蒸汽与料液逆流		用二次蒸汽加热		物料由上部进入	1_1_1	蒸汽进口在下部									
4033	FacT_laowang	1		一效加热器         ？	0	FALSE	回答正确	回答错误！	蒸汽与料液逆流		用二次蒸汽加热		料液由上部流出		料液由下部流出	1_1_1								
4034	FacT_laowang	1		一效加热器         ？	0	FALSE	回答正确	回答错误！	用二次蒸汽加热		蒸汽由下部入		冷凝水由罐收集	1_1_1	料液由是部出									
4035	FacT_laowang	1		一效加热器         ？	0	FALSE	回答正确	回答错误！	用二次蒸汽加热		蒸汽由下部入		冷凝水通往冷凝器		加热室为正压	1_1_1								
4036	FacT_laowang	0			0	FALSE			实习生，恭喜你通过这一次的测试，但是千万不要掉以轻心哦，因为加热器需要你学习的内容可不止这些		接下来你需要去了解一效加热器的加热蒸汽温度、管内各类蔬果的浆料温度以及浓缩各蔬果浆料时的内外温差。													
4037	FacT_laowang	1		准备好了我们就开始吧，一效加热器的加热蒸汽温度为       ℃？	0	FALSE	回答正确	回答错误！	103	1_1_1	105		107		109									
4038	FacT_laowang	1		一效加热器管内番茄浆料温度为        ℃？	0	FALSE	回答正确	回答错误！	66		68	1_1_1	74		80									
4039	FacT_laowang	1		一效加热器管内番石榴浆料温度为        ℃？	0	FALSE	回答正确	回答错误！	66		68		74	1_1_1	80									
4040	FacT_laowang	1		一效加热器管内芒果浆料温度为        ℃？	0	FALSE	回答正确	回答错误！	66		68		74		80	1_1_1								
4041	FacT_laowang	1		一效加热器浓缩番茄浆料时管内外温差为          ℃？	0	FALSE	回答正确	回答错误！	35		29	1_1_1	23		20									
4042	FacT_laowang	1		一效加热器浓缩番石榴浆料时管内外温差为         ℃？	0	FALSE	回答正确	回答错误！	35		29	1_1_1	23		20									
4043	FacT_laowang	1		一效加热器浓缩芒果浆料时管内外温差为        ℃？	0	FALSE	回答正确	回答错误！	35		29		23	1_1_1	20									
4044	FacT_laowang	0			0	FALSE			恭喜你实习生，你已经学习完一效加热器的大部分内容了！		接下来你只需要再去了解一效加热器在浓缩各类蔬果时的蒸汽消耗量。		这部分考察的题目较少，相信你一定能通过测试。放心大胆地去吧~											
4045	FacT_laowang	1		一效加热器浓缩番茄浆料时蒸汽耗量约为         t/h？	0	FALSE	回答正确	回答错误！	5.1		4.1		3.1		6.2	1_1_1								
4046	FacT_laowang	1		一效加热器浓缩番石榴浆料时的蒸汽耗量约为         t/h？	0	FALSE	回答正确	回答错误！	5.1	1_1_1	4.1		3.1		6.2									
4047	FacT_laowang	1		一效加热器浓缩芒果浆料时的蒸汽耗量约为        t/h？	0	FALSE	回答正确	回答错误！	5.1		4.1	1_1_1	3.1		6.2									
4048	FacT_laowang	0			0	FALSE			实习生，太棒了！你已经学习完一效加热器的全部内容的学习了，恭喜你！接下来你需要去来了解二效加热器的相关知识。相信对于经历过一效加热器学习“洗礼”的你来说，学习二效加热器完全是小菜一碟。		你应该还记得学习一效加热器时的第一部分内容吧？		没错，就是一效加热器的规格参数，以及它工作时其中的料液循环途径，这里还要特别留意一下二效加热器的倾斜角度。学习二效加热器的流程和一效加热器是一样的，在学习过程中要注意区分一效加热器和二效加热器的不同哦~		准备好了就去吧~									
4049	FacT_laowang	1		二效加热器         ？	0	FALSE	回答正确	回答错误！	加热室为负压	1_1_1	冷凝水由罐收集		用生蒸汽加热		料液由下部出									
4050	FacT_laowang	1		二效加热器      ？	0	FALSE	回答正确	回答错误！	蒸汽与料液逆流	1_1_1	用生蒸汽加热		蒸汽在下部进		蒸汽与料液顺流									
4051	FacT_laowang	1		二效加热器      ？	0	FALSE	回答正确	回答错误！	用生蒸汽加热		用二次蒸汽加热	1_1_1	蒸汽与物料顺流		蒸汽进口在下部									
4052	FacT_laowang	1		二效加热器      ？	0	FALSE	回答正确	回答错误！	蒸汽与料液顺流		用生蒸汽加热		蒸汽进品在上部	1_1_1	蒸汽进口在下部									
4053	FacT_laowang	1		二效加热器      ？	0	FALSE	回答正确	回答错误！	蒸汽与料液顺流		用生蒸汽加热		料液由上部进入		料液由下部进入	1_1_1								
4054	FacT_laowang	1		二效加热器      ？	0	FALSE	回答正确	回答错误！	冷凝水由下部出	1_1_1	加热室为正压		用生蒸汽加热		料液由下部出									
4055	FacT_laowang	1		二效加热器      ？	0	FALSE	回答正确	回答错误！	加热室为正压		冷凝通往冷凝器	1_1_1	用生蒸汽加热		料液由下部出									
4056	FacT_laowang	1		二效加热器      ？	0	FALSE	回答正确	回答错误！	加热室为负压	1_1_1	冷凝水由罐收集		用生蒸汽加热		料液由下部出									
4057	FacT_laowang	1		二效加热器直径为      cm?	0	FALSE	回答正确	回答错误！	80		100		120	1_1_1	140									
4058	FacT_laowang	1		二效加热器倾斜      ??	0	FALSE	回答正确	回答错误！	40	1_1_1	30		35		45									
4059	FacT_laowang	0			0	FALSE			接下来的环节不用我说你应该也很清楚吧~那就是去看看二效加热器的加热管外二次加热蒸汽温度、管内各类蔬果的浆料温度以及浓缩各蔬果浆料时的内外温差。															
4060	FacT_laowang	1		二效加热器在浓缩番茄浆料时加热管外二次蒸汽温度为      ℃？	0	FALSE	回答正确	回答错误！	64		68	1_1_1	74		80									
4061	FacT_laowang	1		二效加热器在浓缩番石榴浆料时加热室管外二次蒸汽温度为      ℃？	0	FALSE	回答正确	回答错误！	64		68		74	1_1_1	80									
4062	FacT_laowang	1		二效加热器在浓缩芒果浆料时加热管外二次蒸汽温度为      ℃？	0	FALSE	回答正确	回答错误！	64		68		74		80	1_1_1								
4063	FacT_laowang	1		二效加热器在浓缩番茄浆料时加热管内料液温度为      ℃？	0	FALSE	回答正确	回答错误！	48	1_1_1	56		62		66									
4064	FacT_laowang	1		二效加热器在浓缩番石榴浆料时加热管内料液温度为      ℃？	0	FALSE	回答正确	回答错误！	48		56	1_1_1	62		66									
4065	FacT_laowang	1		二效加热器在浓缩芒果浆料时加热管内料液温度为      ℃？	0	FALSE	回答正确	回答错误！	48		56		62	1_1_1	66									
4066	FacT_laowang	1		二效加热器在浓缩番茄浆料时加热管内外温度差为      ℃？	0	FALSE	回答正确	回答错误！	18		16		22		20	1_1_1								
4067	FacT_laowang	1		二效加热器在浓缩番石榴浆料时加热管内外温度差为        ℃？	0	FALSE	回答正确	回答错误！	18	1_1_1	16		22		20									
4068	FacT_laowang	1		二效加热器在浓缩芒果浆料时加热管内外温度差为 ℃？	0	FALSE	回答正确	回答错误！	18		16	1_1_1	22		20									
4069	FacT_laowang	0			0	FALSE			实习生，你表现得很棒，关于二效加热器还有最后一点考察内容。和一效加热器不同，不是蒸汽消耗量，而是浓缩浓缩各蔬果浆料时二次蒸汽产生的冷凝水量。		准备好了就出发吧~													
4070	FacT_laowang	1		二效加热器浓缩番茄浆料时二次蒸汽产生的冷凝水量约为       t/h？	0	FALSE	回答正确	回答错误！	3.9		2.9		3.1	1_1_1	5.9									
4071	FacT_laowang	1		二效加热器浓缩番石榴浆料时二次蒸汽产生的冷凝水量约为       t/h？	0	FALSE	回答正确	回答错误！	3.9		2.9		3.1		5.9	1_1_1								
4072	FacT_laowang	1		二效加热器浓缩芒果浆料时二次蒸汽产生的冷凝水量约为       t/h？	0	FALSE	回答正确	回答错误！	3.9	1_1_1	2.9		3.1		5.9									
4073	FacT_laowang	0			0	FALSE			恭喜你！实习生！你已经通过了加热器学习部分的全部检测，但是你的蒸发器学习之旅还远没有结束哦~你接下来需要学习的是汽液分离室。		不用我说你应该也能想到，气液分离室也分为一效气液分离室和二效气液分离室。你首先需要了解的一效气液分离室。		准备好了就出发吧~											
4074	FacT_laowang	1		不知道在这次我没有告知你学习重点的情况下，你会表现地如何呢？那我就开始提问咯，一效汽液分离室     ？	0	FALSE	回答正确	回答错误！	在分离塔上部		在分离塔下部	1_1_1	二次蒸汽通冷凝器		与二效汽液分离室通									
4075	FacT_laowang	1		一效汽液分离室     ？	0	FALSE	回答正确	回答错误！	在分离塔上部		二次蒸汽通冷凝器		二次蒸汽用于一效加热	1_1_1	与二效汽液分离室通									
4076	FacT_laowang	1		一效汽液分离室     ？	0	FALSE	回答正确	回答错误！	下接一效循环管	1_1_1	二次蒸汽由泵抽走		二次蒸汽通冷凝器		料液温度较二效的低									
4077	FacT_laowang	1		一效汽液分离室直径     m？	0	FALSE	回答正确	回答错误！	1.0		1.5	1_1_1	2.5		2.0									
4078	FacT_laowang	1		一效汽液分离室     ？	0	FALSE	回答正确	回答错误！	料液进入二效循环管		料液温度高于100℃		为负压	1_1_1	为正压									
4079	FacT_laowang	0			0	FALSE			你表现得很不错！接下来不用我说你也应该猜到了，那就是去二效气液分离室那里看看吧！															
4080	FacT_laowang	1		二效汽液分离室     ？	0	FALSE	回答正确	回答错误！	在分离塔下部		在分离塔上部	1_1_1	二次蒸汽不通冷凝器		与一效汽液分离室通									
4081	FacT_laowang	1		二效汽液分离室     ？	0	FALSE	回答正确	回答错误！	在分离塔下部		二次蒸汽用于一效加热		二次蒸汽通冷凝器	1_1_1	与一效汽液分离室通									
4082	FacT_laowang	1		二效汽液分离室     ？	0	FALSE	回答正确	回答错误！	在分离塔下部		产生的蒸汽用于一效加热		二次蒸汽不通冷凝器		料液温度较一效的低	1_1_1								
4083	FacT_laowang	1		二效汽液分离室     ？	0	FALSE	回答正确	回答错误！	下部接倾斜循环管	1_1_1	产生的蒸汽用于一效加热		二次蒸汽不通冷凝器		料液温度较一效的高									
4084	FacT_laowang	1		二效汽液分离室直径     m？	0	FALSE	回答正确	回答错误！	1.0		2.0	1_1_1	1.5		2.5									
4085	FacT_laowang	1		二效汽液分离室     ？	0	FALSE	回答正确	回答错误！	料液进入一效循环管		料液温度高于100℃		为负压	1_1_1	为正压									
4086	FacT_laowang	0			0	FALSE			看来二效气液分离室地内容你也已经很好地掌握了！那么我们蒸发器部分地学习已经过半了，加油，胜利就在前方！		接下来你需要学习的是一效循环管和二效循环管，两种循环管连接设备不同，而且一效循环管更是分为了上下循环管，学习内容也会更多一点。		你可以先去了解一下一效循环管的管径以及内部各种浆料的温度~											
4087	FacT_laowang	1		一效循环下降管管径为      mm？	0	FALSE	回答正确	回答错误！	610		510	1_1_1	410		310									
4088	FacT_laowang	1		一效循环上升管管径为      mm？	0	FALSE	回答正确	回答错误！	610		510		310	1_1_1	410									
4089	FacT_laowang	1		一效循环管内番茄浆料的温度为      ℃?	0	FALSE	回答正确	回答错误！	74		80		64		68	1_1_1								
4090	FacT_laowang	1		一效循环管内番石榴浆料的温度为      ℃?	0	FALSE	回答正确	回答错误！	74	1_1_1	80		64		68									
4091	FacT_laowang	1		一效循环管内芒果浆料的温度为       ℃?	0	FALSE	回答正确	回答错误！	74		80		64	1_1_1	68									
4092	FacT_laowang	0			0	FALSE			现在你还需要去了解一下一效循环管通过转子泵-1抽出的各蔬果酱固形物含量的百分比~															
4093	FacT_laowang	1		一效循环管通过转子泵-1抽出的番茄酱固形物含量      %？	0	FALSE	回答正确	回答错误！	45		65		55		28	1_1_1								
4094	FacT_laowang	1		一效循环管通过转子泵-1抽出的番石榴酱固形物含量      %？	0	FALSE	回答正确	回答错误！	45	1_1_1	65		55		28									
4095	FacT_laowang	1		一效循环管通过转子泵-1抽出的芒果酱固形物含量      %？	0	FALSE	回答正确	回答错误！	45		65	1_1_1	55		28									
4096	FacT_laowang	0			0	FALSE			耶！一效循环管的所有知识你都掌握啦！是不是也没有那么难~		接下来你需要学习的是二效循环管，二效循环管的学习内容会更少，所以我就不告诉你考察的重点啦~													
4097	FacT_laowang	1		二效循环管管径为      mm？	0	FALSE	回答正确	回答错误！	250		260		270	1_1_1	280									
4098	FacT_laowang	1		二效循环管与水平夹角为      ?？	0	FALSE	回答正确	回答错误！	32		35		37		40	1_1_1								
4099	FacT_laowang	1		二效循环管内番茄浆料的温度为      ℃？	0	FALSE	回答正确	回答错误！	48	1_1_1	56		64		68									
4100	FacT_laowang	1		二效循环管内番石榴浆料的温度为      ℃？	0	FALSE	回答正确	回答错误！	48		56	1_1_1	64		68									
4101	FacT_laowang	1		二效循环管内芒果浆料的温度为      ℃？	0	FALSE	回答正确	回答错误！	48		56		64	1_1_1	68									
4102	FacT_laowang	0			0	FALSE			非常棒！蒸发器部分只剩下离心泵—5和离心泵—6这两个机器需要学习了。		接下来你可以先去看看离心泵—5，它的相关知识我会分两次考察你。首先我会考察你离心泵—5输送的各类蔬果酱的固形物含量以及它的电机功率~		快出发看看看吧											
4103	FacT_laowang	1		离心泵-5输送的番茄酱固形物含量约为      %？	0	FALSE	回答正确	回答错误！	28	1_1_1	45		65		55									
4104	FacT_laowang	1		离心泵-5输送的番石榴酱固形物含量约为      %？	0	FALSE	回答正确	回答错误！	28		45	1_1_1	65		55									
4105	FacT_laowang	1		离心泵-5输送的芒果酱固形物含量约为      %？	0	FALSE	回答正确	回答错误！	28		45		65	1_1_1	55									
4106	FacT_laowang	1		离心泵-5的电机功率为      kW？	0	FALSE	回答正确	回答错误！	156		165		169		196	1_1_1								
4107	FacT_laowang	0			0	FALSE			很好，离心泵-5还剩最后一部分学习内容，那就是了解离心泵-5进出口所连接的机器以及它输送的各类蔬果酱的温度。		相信这些内容对你来说非常简单，加油实习生~													
4108	FacT_laowang	1		离心泵-5的进口接      ？	0	FALSE	回答正确	回答错误！	一效下循环管	1_1_1	二效循环管		一效上循环管		一效汽液分离室									
4109	FacT_laowang	1		离心泵-5的出口接      ？	0	FALSE	回答正确	回答错误！	一效下循环管		一效上循环管	1_1_1	二效循环管		一效汽液分离室									
4110	FacT_laowang	1		离心泵-5输送的番茄酱温度为      ℃？	0	FALSE	回答正确	回答错误！	80		64		68	1_1_1	74									
4111	FacT_laowang	1		离心泵-5输送的番石榴酱温度为      ℃？	0	FALSE	回答正确	回答错误！	80		64		68		74	1_1_1								
4112	FacT_laowang	1		离心泵-5输送的芒果酱温度为      ℃？	0	FALSE	回答正确	回答错误！	80	1_1_1	64		68		74									
4113	FacT_laowang	0			0	FALSE			终于到了离心泵-6的部分，这也是蒸发器系统的最后一个设备了！		离心泵-6的考察内容和离心泵-5的差别不大，你可以先去看一下离心泵-6输送的各类蔬果酱的固形物含量以及离心泵-6进出口所连接的机器。													
4114	FacT_laowang	1		离心泵-6输送的番茄酱固形物含量约为      %？	0	FALSE	回答正确	回答错误！	9.9	1_1_1	20.6		30.2		35									
4115	FacT_laowang	1		离心泵-6输送的番石榴酱固形物含量约为      %？	0	FALSE	回答正确	回答错误！	9.9		20.6	1_1_1	30.2		35									
4116	FacT_laowang	1		离心泵-6输送的芒果酱固形物含量约为      %？	0	FALSE	回答正确	回答错误！	9.9		20.6		30.2	1_1_1	35									
4117	FacT_laowang	1		离心泵-6的进口接      ？	0	FALSE	回答正确	回答错误！	二效加热器下部	1_1_1	一效下循环管		一效上循环管		一效汽液分离室									
4118	FacT_laowang	1		离心泵-6的出口接      ？	0	FALSE	回答正确	回答错误！	一效下循环管		一效上循环管	1_1_1	二效循环管		一效汽液分离室									
4119	FacT_laowang	0			0	FALSE			接下来，你除了需要看一下离心泵-6输送的各类蔬果浆的温度，还需要注意离心泵-6输送的各类蔬果浆的流量。		加油，这是蒸发器部分最后的考验了，预祝你顺利通过~													
4120	FacT_laowang	1		离心泵-6输送的番茄浆温度为      ℃？	0	FALSE	回答正确	回答错误！	64		60		48	1_1_1	56									
4121	FacT_laowang	1		离心泵-6输送的番石榴酱温度为      ℃？	0	FALSE	回答正确	回答错误！	64		60		48		56	1_1_1								
4122	FacT_laowang	1		离心泵-6输送的芒果浆温度为      ℃？	0	FALSE	回答正确	回答错误！	64	1_1_1	60		48		56									
4123	FacT_laowang	1		离心泵-6输送的番茄浆流量为      t/h？	0	FALSE	回答正确	回答错误！	3.1		6.1	1_1_1	5.1		4.1									
4124	FacT_laowang	1		离心泵-6输送的番石榴浆流量为      t/h？	0	FALSE	回答正确	回答错误！	3.1		6.1		5.1	1_1_1	4.1									
4125	FacT_laowang	1		离心泵-6输送的芒果浆流量为      t/h？	0	FALSE	回答正确	回答错误！	3.1		6.1		5.1		4.1	1_1_1								
4126	FacT_laowang	0			0	FALSE			实习生，恭喜你，已经结束了对于浓缩段第一个机器蒸发器的学习。虽然只学习了一个机器，但其实浓缩段的学习已经过半了，剩下的机器相较于蒸发器难度都会小一些。		接下来你需要学习的是冷凝器系统。和蒸发器系统一样，冷凝器系统也包含多个设备，包括主冷凝器、副冷凝器，及水箱。你需要逐个去了解他们，但是首先你需要先去了解冷凝器系统的总体概况信息。		这部分内容我也会分几次考察你，你先去了解一下主副冷凝器的制式以及本生产线冷凝器特点。这次考察内容比较少，先给你热热身~											
